intra_inertia,inter_inertia,silhouette,davies_bouldin,calinski_harabasz,runtime_s,n_iter,nmi,ari,purity,algorithm,mode,dataset,k,n,seed
1426.2526998128255,802.1661542121607,0.034325950594116576,2.1963474601677744,124.3593436680994,0.9569748000003528,2,0.22975582621569882,0.13541087758894038,0.3725,Dist-PAM,distributed,mnist,10,2000,5
1447.3232412439381,761.7225766987652,0.03007355377948769,2.355350737058104,116.37022089656018,1.2925782999996045,4,0.19826455777984006,0.1042175526519973,0.3265,Dist-PAM,distributed,mnist,10,2000,6
1459.9760708145,806.049169998319,0.03414600303211415,2.336487093735413,122.07489639819042,0.6878529999999046,2,0.20555693083090384,0.11434957818670995,0.3565,Dist-PAM,distributed,mnist,10,2000,7
1379.584108431498,725.475783089663,0.031592222677485064,2.4100208041013365,116.27472040507625,1.1390205999996397,3,0.30287840041780867,0.18211977088515083,0.443,Dist-PAM,distributed,mnist,10,2000,8
1384.2938503407308,755.7422506180644,0.0343907485434778,2.27965529743913,120.71353831893511,1.231875200000104,3,0.28121544097914997,0.16296349077764363,0.42,Dist-PAM,distributed,mnist,10,2000,9
1375.0558336221268,722.4642920387404,0.0284669871380898,2.38132495603464,116.17337888745466,1.268267299999934,4,0.2971374467253592,0.1880029846884709,0.447,Dist-KMM,distributed,mnist,10,2000,0
1406.489837406663,760.4939092909548,0.040030639878789624,2.4226561194573244,119.55554089647984,1.2417749999999614,4,0.29190644393198123,0.18326428509011794,0.431,Dist-KMM,distributed,mnist,10,2000,1
1372.36903023935,763.2794956088669,0.03925728237449593,2.2140800951842254,122.97681865712936,1.4515203999999358,4,0.3134531027976582,0.19106531223403236,0.4475,Dist-KMM,distributed,mnist,10,2000,2
1396.0513387811193,769.6763724071883,0.035939983766302086,2.307432956412577,121.90382486041594,0.9625545999997485,4,0.28696364144543324,0.17675460303418528,0.434,Dist-KMM,distributed,mnist,10,2000,3
1401.1162630993465,737.5376721031136,0.027483940004077532,2.273769984777498,116.39132201940525,0.8889971999997215,3,0.2713463197090897,0.15145803913726466,0.4005,Dist-KMM,distributed,mnist,10,2000,4
1384.9311951015923,799.1302947560637,0.030541408647322184,2.139918614280671,127.5851017155414,0.9314022000003206,4,0.28938499469792645,0.16110763851828197,0.4235,Dist-KMM,distributed,mnist,10,2000,5
1385.9348144830997,792.6386961598197,0.041486760373353124,2.056559150247413,126.45704616557006,1.1155268999996224,4,0.3012611407920665,0.18954376681898744,0.445,Dist-KMM,distributed,mnist,10,2000,6
1412.122861193072,783.0303168049386,0.04055749907133017,2.306836563511986,122.60739354941529,0.960527600000205,3,0.27204330245186137,0.1579454794392163,0.4005,Dist-KMM,distributed,mnist,10,2000,7
1380.0524205517977,769.8642949501981,0.04272902594126255,2.196330586636957,123.34716212674573,0.8672174999996969,4,0.2914013106209938,0.18517073806870682,0.447,Dist-KMM,distributed,mnist,10,2000,8
1371.108701790953,719.5224673733502,0.030039756797384354,2.199730816278995,116.03340568294786,0.9597990000002028,3,0.2709605629150796,0.15073713014234216,0.391,Dist-KMM,distributed,mnist,10,2000,9
1414.6784934991192,784.2160070743824,0.0423935922430209,2.229074057960603,122.57122269982655,1.2766862999997102,3,0.27033722506927615,0.1443338167110315,0.4275,Dist-KMM++,distributed,mnist,10,2000,0
1390.27948865629,736.9083419795247,0.04131341505544634,2.414267117294972,117.19846520904952,1.3557660000001306,4,0.28658305324691646,0.18721585766929938,0.4515,Dist-KMM++,distributed,mnist,10,2000,1
1385.7658493060726,785.1986025431474,0.03684223103254065,2.141121050263664,125.28533268311234,1.93153059999986,4,0.2905637576279767,0.17935613902821052,0.43,Dist-KMM++,distributed,mnist,10,2000,2
1403.669004152465,743.1485341156204,0.03943671759522863,2.434376612914966,117.06349403797918,1.7597599000000628,3,0.2690813342796626,0.16090035317342608,0.4265,Dist-KMM++,distributed,mnist,10,2000,3
1412.3488976431208,773.5424031615836,0.04227868453200358,2.2700302876037046,121.10238521093513,1.467973599999823,3,0.2866726747986139,0.17262608007902389,0.448,Dist-KMM++,distributed,mnist,10,2000,4
1386.581053614179,730.9334847563032,0.03271794255644411,2.4641525402002635,116.55828885121436,2.4126796999998987,5,0.2719650180945569,0.15329433188643038,0.4035,Dist-KMM++,distributed,mnist,10,2000,5
1404.5551681188404,753.2604379712809,0.0415267173918476,2.321764519886367,118.58149553423581,1.8193825999996989,3,0.2495422482691679,0.14384426419936439,0.39,Dist-KMM++,distributed,mnist,10,2000,6
1408.5837825325352,766.8895789772846,0.034159209030078665,2.176932775409842,120.38176856070892,2.122087900000224,4,0.2468414130784866,0.13722891391754274,0.38,Dist-KMM++,distributed,mnist,10,2000,7
1392.1954743451909,742.9644852791557,0.0415433184524468,2.3432541926904493,117.99902088708895,1.9568143999999847,3,0.266678613356494,0.15218150779219985,0.4045,Dist-KMM++,distributed,mnist,10,2000,8
1391.7246373053147,751.2186592012124,0.04136229382830395,2.3522530392727385,119.35032834152507,1.8108655999999428,3,0.292998927680036,0.1750461828443289,0.421,Dist-KMM++,distributed,mnist,10,2000,9
