intra_inertia,inter_inertia,nmi,silhouette,runtime_s,n_iter,algorithm,dataset,k,n,seed
4449.610809449391,10295.656045111744,0.9303543930700044,0.4957839873101808,1.8534839999992982,4,KMeans,coil100,69,5000,0
4864.594334628585,9880.672519932554,0.9172333294329517,0.4326321029888366,1.8787091000012879,6,KMeans,coil100,69,5000,1
4441.9297855944005,10303.337068966735,0.9261158838462238,0.4664746493377347,1.6725304999999935,7,KMeans,coil100,69,5000,2
4167.681589885706,10577.585264675432,0.9258845507169258,0.48436090868027715,1.3301025000000664,5,KMeans,coil100,69,5000,3
4752.376936978689,9992.889917582444,0.9134161545287355,0.4414661789074432,1.2784006000001682,5,KMeans,coil100,69,5000,4
4514.2201672874935,10231.046687273647,0.9182995467881389,0.4443146312707053,1.4448749000002863,5,KMeans,coil100,69,5000,5
4521.612251635824,10223.654602925315,0.9266691961147961,0.4803098496893159,1.639475300002232,5,KMeans,coil100,69,5000,6
4605.743389729131,10139.523464832006,0.9204232982541708,0.4485579979599279,1.5190882999995665,5,KMeans,coil100,69,5000,7
4628.514799370472,10116.752055190667,0.9185568906859465,0.44794901486728284,1.3558119000008446,5,KMeans,coil100,69,5000,8
4304.89707506577,10440.369779495373,0.9218426349542622,0.47572208351626766,1.0957577000008314,5,KMeans,coil100,69,5000,9
3452.1015337620693,11293.165320799068,0.9415188334327469,0.5603489216711484,52.99677800000063,6,KMeans++,coil100,69,5000,0
3883.764196748869,10861.502657812272,0.9291015481841843,0.5147781192871996,49.655584299998736,4,KMeans++,coil100,69,5000,1
3559.0908431824696,11186.17601137867,0.9445793369083988,0.5647352373743403,49.807362999999896,5,KMeans++,coil100,69,5000,2
3463.519366887172,11281.74748767396,0.943252833860616,0.5581917208298075,50.4817452999996,6,KMeans++,coil100,69,5000,3
3492.51829913008,11252.748555431057,0.9420966453234129,0.5651241471378633,53.713351300000795,4,KMeans++,coil100,69,5000,4
3590.4896010069083,11154.777253554232,0.9374157224168287,0.5526387838197702,52.32396990000052,4,KMeans++,coil100,69,5000,5
3597.816211801989,11147.45064275915,0.942785807331169,0.5518692754002176,58.939455600000656,5,KMeans++,coil100,69,5000,6
3514.856286461183,11230.410568099951,0.9422068473034381,0.5566788445725114,50.378024699999514,6,KMeans++,coil100,69,5000,7
3744.1763875101115,11001.09046705103,0.9382258538706126,0.543657980264608,48.6536266999974,4,KMeans++,coil100,69,5000,8
3304.282038409703,11440.984816151435,0.9468837247067692,0.577730745881805,48.024855300001946,4,KMeans++,coil100,69,5000,9
6818.884321434426,13175.492547790183,0.9078679179258806,0.4493473872144064,2.0280714000000444,4,PAM,coil100,69,5000,0
7161.347999316399,13331.303626518573,0.9006751699204899,0.42711988256878586,2.910250699998869,7,PAM,coil100,69,5000,1
7361.857732598706,13223.741678708182,0.8990319132167758,0.4034492451924974,2.34301989999949,5,PAM,coil100,69,5000,2
7405.6798535447815,13834.888979761303,0.8955315618147989,0.4035863928535389,1.6752873999976146,4,PAM,coil100,69,5000,3
7599.384522632921,13239.00488380554,0.8830754787997558,0.38804090554024645,2.475917200001277,6,PAM,coil100,69,5000,4
7061.496437458951,13154.74164147844,0.894246846220213,0.42978752307317025,2.6688556999979482,5,PAM,coil100,69,5000,5
7139.996316182459,13101.35863982638,0.8955348473160661,0.419445024789637,2.0820309999980964,5,PAM,coil100,69,5000,6
7576.823417283335,13483.651306860385,0.8924974291945156,0.39543092302385247,2.110327900001721,5,PAM,coil100,69,5000,7
7503.7812740720055,13410.640520587662,0.8900454273303785,0.39570641585317934,1.9730769000016153,5,PAM,coil100,69,5000,8
6894.624836323042,13213.426575054937,0.9049312824899193,0.4422266781483157,1.5647997000014584,4,PAM,coil100,69,5000,9
6707.119907647841,13217.807701639706,0.9131950727880896,0.46570534890479365,2.9118624000002455,8,KMM,coil100,69,5000,0
7300.939015879072,13374.542730820362,0.8997875517176659,0.42140750399779164,2.8644008000010217,10,KMM,coil100,69,5000,1
7169.245841008067,13179.815947855037,0.9017000824709517,0.4150565944779648,4.00892009999734,12,KMM,coil100,69,5000,2
6878.5216475909865,13963.12696449519,0.898664437666777,0.4411767041954305,2.4309487999998964,8,KMM,coil100,69,5000,3
7078.595775404643,13532.42103265461,0.9076463197017729,0.4496854721521985,2.8727515999999014,9,KMM,coil100,69,5000,4
6935.834069913549,13248.92584075338,0.8987827722520335,0.44324899135730655,2.4118309000004956,8,KMM,coil100,69,5000,5
7085.640749436283,13242.36648188893,0.8986389017768212,0.4351005951622358,2.362177300001349,8,KMM,coil100,69,5000,6
7358.17050718206,13482.033534874156,0.8966595750628511,0.41557696790029286,2.725101200001518,9,KMM,coil100,69,5000,7
7456.036100454582,13764.366411052002,0.8970394474598469,0.4040020094111315,3.4120155999989947,8,KMM,coil100,69,5000,8
6838.019991458878,13311.912232133554,0.9077640071994466,0.4526221994804231,2.4385131999988516,8,KMM,coil100,69,5000,9
5855.302148423373,13956.995453607406,0.9256141767057531,0.5372128032908248,48.93261680000069,10,KMM++,coil100,69,5000,0
6387.606626325542,13696.75403658723,0.912388904298994,0.4909081089792775,48.904204800001025,8,KMM++,coil100,69,5000,1
5936.553306198978,13519.790960192404,0.926751728172967,0.5439299496924365,49.46917469999971,8,KMM++,coil100,69,5000,2
5805.437104966377,13842.112582333266,0.9281437461811739,0.5431073380365374,49.89824090000184,11,KMM++,coil100,69,5000,3
5668.180950450276,14111.831222525918,0.9293695073032185,0.5488856385881756,51.510122200001206,9,KMM++,coil100,69,5000,4
5911.51491405756,13718.154294151806,0.9207505878863398,0.5199751920915643,53.13236110000071,8,KMM++,coil100,69,5000,5
6043.483881146732,13745.02143571213,0.930681027506359,0.5405247145252887,68.89190289999897,9,KMM++,coil100,69,5000,6
5976.73110152573,13936.50160555023,0.9245469608144465,0.5277599303522026,53.182699500001036,10,KMM++,coil100,69,5000,7
5950.663412355775,13468.381844043,0.9217392585670656,0.5198770265575605,54.225495200000296,9,KMM++,coil100,69,5000,8
5724.491898194104,14053.442391561864,0.9338444413407858,0.5561892322490161,54.21036599999934,7,KMM++,coil100,69,5000,9
