intra_inertia,inter_inertia,nmi,silhouette,runtime_s,n_iter,algorithm,dataset,k,n,seed
7.4858646785371015,33.24152249151184,0.7577910040723148,0.4801083567301688,0.018926900000224123,4,PAM,iris,3,150,1
11.558918498480287,32.48150729954675,0.5893531542098984,0.48857510636694956,0.008415200001763878,2,PAM,iris,3,150,2
11.708247771854973,31.43886551427621,0.597649627062445,0.4992956849514824,0.012172700000519399,3,PAM,iris,3,150,3
7.488126183674337,34.502318042580946,0.7356125873882285,0.4863640326417329,0.015737800000351854,6,PAM,iris,3,150,4
7.52870166441458,33.207888626810686,0.77766315794623,0.5061626262368144,0.008070600000792183,3,PAM,iris,3,150,5
7.488126183674337,34.502318042580946,0.7356125873882285,0.4863640326417329,0.008636599999590544,3,PAM,iris,3,150,6
7.52870166441458,33.207888626810686,0.77766315794623,0.5061626262368144,0.010506300000997726,4,PAM,iris,3,150,7
11.558918498480287,32.48150729954675,0.5893531542098985,0.48857510636694956,0.005261599999357713,2,PAM,iris,3,150,8
7.52870166441458,33.207888626810686,0.7776631579462299,0.5061626262368144,0.01131589999931748,4,PAM,iris,3,150,9
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.004346300000179326,7,KMM,iris,3,150,0
7.488126183674337,34.502318042580946,0.7356125873882285,0.4863640326417329,0.0067543000004661735,8,KMM,iris,3,150,1
11.558918498480287,32.48150729954675,0.5893531542098984,0.48857510636694956,0.01098199999978533,9,KMM,iris,3,150,2
11.558918498480287,32.48150729954675,0.5893531542098984,0.48857510636694956,0.007514199998695403,9,KMM,iris,3,150,3
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.004462799999600975,14,KMM,iris,3,150,4
7.4204126967027335,34.63628851781216,0.7608755956611575,0.48991166728038904,0.0030643999998574145,5,KMM,iris,3,150,5
7.4204126967027335,34.63628851781216,0.7608755956611575,0.48991166728038904,0.004157399998803157,10,KMM,iris,3,150,6
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.0040855999977793545,9,KMM,iris,3,150,7
11.558918498480287,32.48150729954675,0.5893531542098985,0.48857510636694956,0.007267699998919852,12,KMM,iris,3,150,8
7.4204126967027335,34.63628851781216,0.7608755956611575,0.48991166728038904,0.004724100002931664,8,KMM,iris,3,150,9
11.558918498480287,32.48150729954675,0.5893531542098985,0.48857510636694956,0.009410099999513477,15,KMM++,iris,3,150,0
7.4204126967027335,34.63628851781216,0.7608755956611575,0.48991166728038904,0.00503730000127689,6,KMM++,iris,3,150,1
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.007482400000299094,7,KMM++,iris,3,150,2
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.009396299999934854,7,KMM++,iris,3,150,3
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.007084200002282159,6,KMM++,iris,3,150,4
7.4204126967027335,34.63628851781216,0.7608755956611575,0.48991166728038904,0.006026500002917601,4,KMM++,iris,3,150,5
7.488126183674337,34.502318042580946,0.7356125873882285,0.4863640326417329,0.01063849999991362,12,KMM++,iris,3,150,6
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.008357499998965068,7,KMM++,iris,3,150,7
7.4204126967027335,34.63628851781216,0.7608755956611575,0.48991166728038904,0.005988400000205729,10,KMM++,iris,3,150,8
7.4204126967027335,34.636288517812154,0.7608755956611575,0.48991166728038904,0.004878100000496488,4,KMM++,iris,3,150,9
